date,latitude,longitude,enginetemp
2015-07-31 07:29:23,43.443584442,-80.54469299,20
2015-07-31 07:29:26,43.443584442,-80.54469299,20
2015-07-31 07:29:29,43.443584442,-80.54468536,20
2015-07-31 07:29:32,43.443584442,-80.54468536,20
2015-07-31 07:29:35,43.443588257,-80.54467773,20
2015-07-31 07:29:38,43.443588257,-80.54467773,20
2015-07-31 07:29:41,43.443592072,-80.5446701,20
2015-07-31 07:29:44,43.443592072,-80.5446701,20
2015-07-31 07:29:47,43.443595886,-80.54466248,20
2015-07-31 07:29:50,43.443595886,-80.54466248,20
2015-07-31 07:29:53,43.443595886,-80.54465485,20
2015-07-31 07:29:56,43.443595886,-80.54465485,20
2015-07-31 07:30:00,43.443595886,-80.54466248,20
2015-07-31 07:30:03,43.443595886,-80.54466248,20
2015-07-31 07:30:06,43.443595886,-80.54466248,20
2015-07-31 07:30:09,43.443595886,-80.54466248,20
2015-07-31 07:30:12,43.443595886,-80.54466248,20
2015-07-31 07:30:15,43.443595886,-80.54466248,20
2015-07-31 07:30:18,43.443595886,-80.54466248,20
2015-07-31 07:30:22,43.443595886,-80.54466248,20
2015-07-31 07:30:25,43.443592072,-80.54466248,20
2015-07-31 07:30:28,43.443592072,-80.54466248,20
2015-07-31 07:30:31,43.443592072,-80.54466248,20
2015-07-31 07:30:34,43.443592072,-80.54466248,20
2015-07-31 07:30:37,43.443592072,-80.54466248,20
2015-07-31 07:30:40,43.443592072,-80.54466248,20
2015-07-31 07:30:43,43.443592072,-80.5446701,20
2015-07-31 07:30:46,43.443592072,-80.5446701,20
2015-07-31 07:30:49,43.443592072,-80.5446701,20
2015-07-31 07:30:52,43.443592072,-80.5446701,20
2015-07-31 07:30:55,43.443588257,-80.5446701,20
2015-07-31 07:30:58,43.443588257,-80.5446701,20
2015-07-31 07:31:01,43.443588257,-80.5446701,20
2015-07-31 07:31:04,43.443588257,-80.5446701,20
2015-07-31 07:31:07,43.443588257,-80.5446701,20
2015-07-31 07:31:10,43.443588257,-80.5446701,20
2015-07-31 07:31:14,43.443588257,-80.5446701,20
2015-07-31 07:31:17,43.443588257,-80.5446701,20
2015-07-31 07:31:20,43.443588257,-80.5446701,20
2015-07-31 07:31:23,43.443588257,-80.5446701,20
2015-07-31 07:31:26,43.443588257,-80.5446701,20
2015-07-31 07:31:29,43.443588257,-80.5446701,20
2015-07-31 07:31:32,43.443588257,-80.5446701,20
2015-07-31 07:31:35,43.443588257,-80.5446701,20
2015-07-31 07:31:38,43.443588257,-80.5446701,20
2015-07-31 07:31:41,43.443588257,-80.5446701,20
2015-07-31 07:31:44,43.443588257,-80.5446701,20
2015-07-31 07:31:47,43.443588257,-80.5446701,20
2015-07-31 07:31:50,43.443588257,-80.54467773,20
2015-07-31 07:31:53,43.443588257,-80.54467773,20
2015-07-31 07:31:56,43.443592072,-80.54467773,20
2015-07-31 07:31:59,43.443592072,-80.54467773,20
2015-07-31 07:32:03,43.443592072,-80.54467773,20
2015-07-31 07:32:06,43.443592072,-80.54467773,20
2015-07-31 07:32:09,43.443592072,-80.54467773,20
2015-07-31 07:32:12,43.443592072,-80.54467773,20
2015-07-31 07:32:15,43.443592072,-80.54467773,20
2015-07-31 07:32:18,43.443592072,-80.54467773,20
2015-07-31 07:32:21,43.443592072,-80.54467773,20
2015-07-31 07:32:24,43.443592072,-80.54467773,20
2015-07-31 07:32:27,43.443592072,-80.54467773,20
2015-07-31 07:32:30,43.443592072,-80.54467773,20
2015-07-31 07:32:33,43.443595886,-80.54467773,20
2015-07-31 07:32:36,43.443595886,-80.54467773,20
2015-07-31 07:32:39,43.443595886,-80.54467773,20
2015-07-31 07:32:42,43.443595886,-80.54467773,20
2015-07-31 07:32:45,43.443595886,-80.54467773,20
2015-07-31 07:32:49,43.443595886,-80.54467773,20
2015-07-31 07:32:52,43.443595886,-80.54468536,20
2015-07-31 07:32:55,43.443595886,-80.54468536,20
2015-07-31 07:32:58,43.443595886,-80.54468536,20
2015-07-31 07:33:01,43.443595886,-80.54468536,20
2015-07-31 07:33:04,43.443595886,-80.54468536,20
2015-07-31 07:33:07,43.443595886,-80.54468536,20
2015-07-31 07:33:10,43.443595886,-80.54468536,20
2015-07-31 07:33:13,43.443595886,-80.54468536,20
2015-07-31 07:33:16,43.443595886,-80.54469299,20
2015-07-31 07:33:19,43.443595886,-80.54469299,20
2015-07-31 07:33:22,43.443595886,-80.54469299,20
2015-07-31 07:33:25,43.443595886,-80.54469299,20
2015-07-31 07:33:28,43.443599701,-80.54469299,20
2015-07-31 07:33:31,43.443599701,-80.54469299,20
2015-07-31 07:33:34,43.443599701,-80.54469299,20
2015-07-31 07:33:37,43.443599701,-80.54469299,20
2015-07-31 07:33:41,43.443599701,-80.54469299,20
2015-07-31 07:33:44,43.443599701,-80.54469299,20
2015-07-31 07:33:47,43.443599701,-80.54469299,20
2015-07-31 07:33:50,43.443599701,-80.54469299,20
2015-07-31 07:33:53,43.443599701,-80.54469299,20
2015-07-31 07:33:56,43.443599701,-80.54469299,20
2015-07-31 07:33:59,43.443599701,-80.54469299,20
2015-07-31 07:34:02,43.443599701,-80.54469299,20
2015-07-31 07:34:05,43.443599701,-80.54470062,20
2015-07-31 07:34:08,43.443599701,-80.54470062,20
2015-07-31 07:34:11,43.443599701,-80.54470062,20
2015-07-31 07:34:14,43.443599701,-80.54470062,20
2015-07-31 07:34:17,43.443599701,-80.54469299,20
2015-07-31 07:34:20,43.443599701,-80.54469299,20
2015-07-31 07:34:23,43.443599701,-80.54469299,20
2015-07-31 07:34:26,43.443599701,-80.54469299,20
2015-07-31 07:34:30,43.443599701,-80.54469299,20
2015-07-31 07:34:33,43.443599701,-80.54469299,20
2015-07-31 07:34:36,43.443603516,-80.54469299,20
2015-07-31 07:34:39,43.443603516,-80.54469299,20
2015-07-31 07:34:42,43.443603516,-80.54469299,20
2015-07-31 07:34:45,43.443603516,-80.54469299,20
2015-07-31 07:34:48,43.443599701,-80.54469299,20
2015-07-31 07:34:51,43.443599701,-80.54469299,20
2015-07-31 07:34:54,43.443599701,-80.54469299,20
2015-07-31 07:34:57,43.443599701,-80.54469299,20
2015-07-31 07:35:00,43.443599701,-80.54469299,20
2015-07-31 07:35:03,43.443599701,-80.54469299,20
2015-07-31 07:35:06,43.443599701,-80.54469299,20
2015-07-31 07:35:09,43.443599701,-80.54469299,20
2015-07-31 07:35:12,43.443599701,-80.54469299,20
2015-07-31 07:35:15,43.443599701,-80.54469299,20
2015-07-31 07:35:18,43.443599701,-80.54469299,20
2015-07-31 07:35:22,43.443599701,-80.54469299,20
2015-07-31 07:35:25,43.443595886,-80.54469299,20
2015-07-31 07:35:28,43.443595886,-80.54469299,20
2015-07-31 07:35:31,43.443595886,-80.54469299,20
2015-07-31 07:35:34,43.443595886,-80.54469299,20
2015-07-31 07:35:37,43.443595886,-80.54469299,20
2015-07-31 07:35:40,43.443595886,-80.54469299,20
2015-07-31 07:35:43,43.443595886,-80.54469299,20
2015-07-31 07:35:46,43.443595886,-80.54469299,20
2015-07-31 07:35:49,43.443595886,-80.54469299,20
2015-07-31 07:35:52,43.443595886,-80.54469299,20
2015-07-31 07:35:55,43.443595886,-80.54470062,20
2015-07-31 07:35:58,43.443595886,-80.54470062,20
2015-07-31 07:36:01,43.443595886,-80.54470062,20
2015-07-31 07:36:04,43.443595886,-80.54470062,20
2015-07-31 07:36:07,43.443595886,-80.54470062,20
2015-07-31 07:36:11,43.443595886,-80.54470062,20
2015-07-31 07:36:14,43.443595886,-80.54470062,20
2015-07-31 07:36:17,43.443595886,-80.54470062,20
2015-07-31 07:36:20,43.443595886,-80.54470062,20
2015-07-31 07:36:23,43.443595886,-80.54470062,20
2015-07-31 07:36:26,43.443595886,-80.54470062,20
2015-07-31 07:36:29,43.443595886,-80.54470062,20
2015-07-31 07:36:32,43.443595886,-80.54470062,20
2015-07-31 07:36:35,43.443595886,-80.54470062,20
2015-07-31 07:36:38,43.443595886,-80.54470062,20
2015-07-31 07:36:41,43.443595886,-80.54470062,20
2015-07-31 07:36:44,43.443595886,-80.54470062,20
2015-07-31 07:36:47,43.443595886,-80.54470062,20
2015-07-31 07:36:50,43.443595886,-80.54470062,20
2015-07-31 07:36:53,43.443595886,-80.54470062,20
2015-07-31 07:36:56,43.443595886,-80.54470062,20
2015-07-31 07:36:59,43.443595886,-80.54470062,20
2015-07-31 07:37:03,43.443595886,-80.54470062,20
2015-07-31 07:37:06,43.443595886,-80.54470062,20
2015-07-31 07:37:09,43.443595886,-80.54470062,20
2015-07-31 07:37:12,43.443595886,-80.54470062,20
2015-07-31 07:37:15,43.443592072,-80.54470062,20
2015-07-31 07:37:18,43.443592072,-80.54470062,20
2015-07-31 07:37:21,43.443592072,-80.54470062,20
2015-07-31 07:37:24,43.443592072,-80.54470062,20
2015-07-31 07:37:27,43.443592072,-80.54470062,20
2015-07-31 07:37:30,43.443592072,-80.54470062,20
2015-07-31 07:37:33,43.443592072,-80.54469299,20
2015-07-31 07:37:36,43.443592072,-80.54469299,20
2015-07-31 07:37:39,43.443592072,-80.54469299,20
2015-07-31 07:37:42,43.443592072,-80.54469299,20
2015-07-31 07:37:45,43.443588257,-80.54469299,20
2015-07-31 07:37:48,43.443588257,-80.54469299,20
2015-07-31 07:37:52,43.443580627,-80.54469299,20
2015-07-31 07:37:55,43.443580627,-80.54469299,20
2015-07-31 07:37:58,43.443580627,-80.54469299,20
2015-07-31 07:38:01,43.443580627,-80.54469299,20
2015-07-31 07:38:04,43.443580627,-80.54468536,20
2015-07-31 07:38:07,43.443580627,-80.54468536,20
2015-07-31 07:38:10,43.443576813,-80.54468536,20
2015-07-31 07:38:13,43.443576813,-80.54468536,20
2015-07-31 07:38:16,43.443572998,-80.54468536,20
2015-07-31 07:38:19,43.443572998,-80.54468536,20
2015-07-31 07:38:22,43.443569183,-80.54468536,20
2015-07-31 07:38:25,43.443569183,-80.54468536,20
2015-07-31 07:38:28,43.443569183,-80.54468536,20
2015-07-31 07:38:31,43.443569183,-80.54468536,20
2015-07-31 07:38:34,43.443572998,-80.54469299,20
2015-07-31 07:38:37,43.443572998,-80.54469299,20
2015-07-31 07:38:40,43.443572998,-80.54469299,20
2015-07-31 07:38:44,43.443572998,-80.54469299,20
2015-07-31 07:38:47,43.443576813,-80.54469299,20
2015-07-31 07:38:50,43.443576813,-80.54469299,20
2015-07-31 07:38:53,43.443580627,-80.54469299,20
2015-07-31 07:38:56,43.443580627,-80.54469299,20
2015-07-31 07:38:59,43.443580627,-80.54469299,20
2015-07-31 07:39:02,43.443580627,-80.54469299,20
2015-07-31 07:39:05,43.443584442,-80.54468536,20
2015-07-31 07:39:08,43.443584442,-80.54468536,20
2015-07-31 07:39:11,43.443588257,-80.54468536,20
2015-07-31 07:39:14,43.443588257,-80.54468536,20
2015-07-31 07:39:17,43.443588257,-80.54468536,20
2015-07-31 07:39:20,43.443588257,-80.54468536,20
2015-07-31 07:39:23,43.443588257,-80.54468536,20
2015-07-31 07:39:26,43.443588257,-80.54468536,20
2015-07-31 07:39:30,43.443588257,-80.54468536,20
2015-07-31 07:39:33,43.443588257,-80.54468536,20
2015-07-31 07:39:36,43.443588257,-80.54468536,20
2015-07-31 07:39:39,43.443588257,-80.54468536,20
2015-07-31 07:39:42,43.443588257,-80.54468536,20
2015-07-31 07:39:45,43.443588257,-80.54468536,20
2015-07-31 07:39:48,43.443588257,-80.54468536,20
2015-07-31 07:39:51,43.443588257,-80.54468536,20
2015-07-31 07:39:54,43.443588257,-80.54468536,20
2015-07-31 07:39:57,43.443588257,-80.54468536,20
2015-07-31 07:40:00,43.443588257,-80.54468536,20
2015-07-31 07:40:03,43.443588257,-80.54468536,20
2015-07-31 07:40:06,43.443588257,-80.54468536,20
2015-07-31 07:40:09,43.443588257,-80.54468536,20
2015-07-31 07:40:12,43.443588257,-80.54467773,20
2015-07-31 07:40:15,43.443588257,-80.54467773,20
2015-07-31 07:40:18,43.443588257,-80.54467773,20
2015-07-31 07:40:22,43.443588257,-80.54467773,20
2015-07-31 07:40:25,43.443588257,-80.54467773,20
2015-07-31 07:40:28,43.443588257,-80.54467773,20
2015-07-31 07:40:31,43.443588257,-80.54467773,20
2015-07-31 07:40:34,43.443588257,-80.54467773,20
2015-07-31 07:40:37,43.443588257,-80.54467773,20
2015-07-31 07:40:40,43.443588257,-80.54467773,20
2015-07-31 07:40:43,43.443588257,-80.54467773,20
2015-07-31 07:40:46,43.443588257,-80.54467773,20
2015-07-31 07:40:49,43.443592072,-80.54467773,20
2015-07-31 07:40:52,43.443592072,-80.54467773,20
2015-07-31 07:40:55,43.443592072,-80.54467773,20
2015-07-31 07:40:58,43.443592072,-80.54467773,20
2015-07-31 07:41:01,43.443592072,-80.54467773,20
2015-07-31 07:41:04,43.443592072,-80.54467773,20
2015-07-31 07:41:07,43.443592072,-80.54467773,20
2015-07-31 07:41:11,43.443592072,-80.54467773,20
2015-07-31 07:41:14,43.443592072,-80.54467773,20
2015-07-31 07:41:17,43.443592072,-80.54467773,20
2015-07-31 07:41:20,43.443592072,-80.54467773,20
2015-07-31 07:41:23,43.443592072,-80.54467773,20
2015-07-31 07:41:26,43.443592072,-80.54467773,20
2015-07-31 07:41:29,43.443592072,-80.54467773,20
2015-07-31 07:41:32,43.443592072,-80.54467773,20
2015-07-31 07:41:35,43.443592072,-80.54467773,20
2015-07-31 07:41:38,43.443592072,-80.54467773,20
2015-07-31 07:41:41,43.443592072,-80.54467773,20
2015-07-31 07:41:44,43.443592072,-80.54467773,20
2015-07-31 07:41:47,43.443592072,-80.54467773,20
2015-07-31 07:41:50,43.443592072,-80.54467773,20
2015-07-31 07:41:53,43.443592072,-80.54467773,20
2015-07-31 07:41:56,43.443595886,-80.54467773,20
2015-07-31 07:42:00,43.443595886,-80.54467773,20
2015-07-31 07:42:03,43.443595886,-80.54467773,20
2015-07-31 07:42:06,43.443595886,-80.54467773,20
2015-07-31 07:42:09,43.443595886,-80.5446701,20
2015-07-31 07:42:12,43.443595886,-80.5446701,20
2015-07-31 07:42:15,43.443592072,-80.5446701,20
2015-07-31 07:42:18,43.443592072,-80.5446701,20
2015-07-31 07:42:21,43.443592072,-80.5446701,20
2015-07-31 07:42:24,43.443592072,-80.5446701,20
2015-07-31 07:42:27,43.443592072,-80.5446701,20
2015-07-31 07:42:30,43.443592072,-80.5446701,20
2015-07-31 07:42:33,43.443592072,-80.5446701,20
2015-07-31 07:42:36,43.443592072,-80.5446701,20
2015-07-31 07:42:39,43.443588257,-80.54467773,20
2015-07-31 07:42:42,43.443588257,-80.54467773,20
2015-07-31 07:42:45,43.443584442,-80.5446701,20
2015-07-31 07:42:49,43.443584442,-80.5446701,20
2015-07-31 07:42:52,43.443580627,-80.5446701,20
2015-07-31 07:42:55,43.443580627,-80.5446701,20
2015-07-31 07:42:58,43.443584442,-80.54467773,20
2015-07-31 07:43:01,43.443584442,-80.54467773,20
2015-07-31 07:43:04,43.443588257,-80.54467773,20
2015-07-31 07:43:07,43.443588257,-80.54467773,20
2015-07-31 07:43:10,43.443592072,-80.54468536,20
2015-07-31 07:43:13,43.443592072,-80.54468536,20
2015-07-31 07:43:16,43.443592072,-80.54467773,20
2015-07-31 07:43:19,43.443592072,-80.54467773,20
2015-07-31 07:43:22,43.443595886,-80.54467773,20
2015-07-31 07:43:26,43.443595886,-80.54467773,20
2015-07-31 07:43:29,43.443595886,-80.5446701,20
2015-07-31 07:43:32,43.443595886,-80.5446701,20
2015-07-31 07:43:35,43.443595886,-80.54467773,20
2015-07-31 07:43:38,43.443595886,-80.54467773,20
2015-07-31 07:43:41,43.443599701,-80.54467773,20
2015-07-31 07:43:44,43.443599701,-80.54467773,20
2015-07-31 07:43:47,43.443595886,-80.54467773,20
2015-07-31 07:43:50,43.443595886,-80.54467773,20
2015-07-31 07:43:53,43.443595886,-80.54467773,20
2015-07-31 07:43:56,43.443595886,-80.54467773,20
2015-07-31 07:43:59,43.443595886,-80.54467773,20
2015-07-31 07:44:02,43.443595886,-80.54467773,20
2015-07-31 07:44:05,43.443595886,-80.54467773,20
2015-07-31 07:44:08,43.443595886,-80.54467773,20
2015-07-31 07:44:11,43.443599701,-80.54467773,20
2015-07-31 07:44:15,43.443599701,-80.54467773,20
2015-07-31 07:44:18,43.443595886,-80.5446701,20
2015-07-31 07:44:21,43.443595886,-80.5446701,20
2015-07-31 07:44:24,43.443595886,-80.5446701,20
2015-07-31 07:44:27,43.443595886,-80.5446701,20
2015-07-31 07:44:30,43.443595886,-80.5446701,20
2015-07-31 07:44:33,43.443595886,-80.5446701,20
2015-07-31 07:44:36,43.443595886,-80.54467773,20
2015-07-31 07:44:39,43.443595886,-80.54467773,20
2015-07-31 07:44:42,43.443599701,-80.54467773,20
2015-07-31 07:44:45,43.443599701,-80.54467773,20
2015-07-31 07:44:48,43.443599701,-80.54468536,20
2015-07-31 07:44:51,43.443599701,-80.54468536,20
2015-07-31 07:44:54,43.443599701,-80.54468536,20
2015-07-31 07:44:57,43.443599701,-80.54468536,20
2015-07-31 07:45:00,43.443599701,-80.54469299,20
2015-07-31 07:45:04,43.443599701,-80.54469299,20
2015-07-31 07:45:07,43.443599701,-80.54469299,20
2015-07-31 07:45:10,43.443599701,-80.54469299,20
2015-07-31 07:45:13,43.443599701,-80.54469299,20
2015-07-31 07:45:16,43.443599701,-80.54469299,20
2015-07-31 07:45:19,43.443599701,-80.54469299,20
2015-07-31 07:45:22,43.443599701,-80.54469299,20
2015-07-31 07:45:25,43.443599701,-80.54470062,20
2015-07-31 07:45:28,43.443599701,-80.54470062,20
2015-07-31 07:45:31,43.443599701,-80.54470062,20
2015-07-31 07:45:34,43.443599701,-80.54470062,20
2015-07-31 07:45:37,43.443603516,-80.54470062,20
2015-07-31 07:45:40,43.443603516,-80.54470062,20
2015-07-31 07:45:43,43.443603516,-80.54470825,20
2015-07-31 07:45:46,43.443603516,-80.54470825,20
2015-07-31 07:45:49,43.443599701,-80.54470825,20
2015-07-31 07:45:53,43.443599701,-80.54470825,20
2015-07-31 07:45:56,43.443599701,-80.54470825,20
2015-07-31 07:45:59,43.443599701,-80.54470825,20
2015-07-31 07:46:02,43.443595886,-80.54470825,20
2015-07-31 07:46:05,43.443595886,-80.54470825,20
2015-07-31 07:46:08,43.443588257,-80.54470062,20
2015-07-31 07:46:11,43.443588257,-80.54470062,20
2015-07-31 07:46:14,43.443588257,-80.54470062,20
2015-07-31 07:46:17,43.443588257,-80.54470062,20
2015-07-31 07:46:20,43.443580627,-80.54470062,20
2015-07-31 07:46:23,43.443580627,-80.54470062,20
2015-07-31 07:46:26,43.443580627,-80.54469299,20
2015-07-31 07:46:29,43.443580627,-80.54469299,20
2015-07-31 07:46:32,43.443580627,-80.54470062,20
2015-07-31 07:46:35,43.443580627,-80.54470062,20
2015-07-31 07:46:38,43.443584442,-80.54470062,20
2015-07-31 07:46:42,43.443584442,-80.54470062,20
2015-07-31 07:46:45,43.443584442,-80.54469299,20
2015-07-31 07:46:48,43.443584442,-80.54469299,20
2015-07-31 07:46:51,43.443588257,-80.54469299,20
2015-07-31 07:46:54,43.443588257,-80.54469299,20
2015-07-31 07:46:57,43.443592072,-80.54469299,20
2015-07-31 07:47:00,43.443592072,-80.54469299,20
2015-07-31 07:47:03,43.443595886,-80.54469299,20
2015-07-31 07:47:06,43.443595886,-80.54469299,20
2015-07-31 07:47:09,43.443599701,-80.54469299,20
2015-07-31 07:47:12,43.443599701,-80.54469299,20
2015-07-31 07:47:15,43.443599701,-80.54469299,20
2015-07-31 07:47:18,43.443599701,-80.54469299,20
2015-07-31 07:47:21,43.443603516,-80.54468536,20
2015-07-31 07:47:24,43.443603516,-80.54468536,20
2015-07-31 07:47:27,43.443599701,-80.54468536,20
2015-07-31 07:47:30,43.443599701,-80.54468536,20
2015-07-31 07:47:34,43.443599701,-80.54468536,20
2015-07-31 07:47:37,43.443599701,-80.54468536,20
2015-07-31 07:47:40,43.443599701,-80.54467773,20
2015-07-31 07:47:43,43.443599701,-80.54467773,20
2015-07-31 07:47:46,43.443599701,-80.54467773,20
2015-07-31 07:47:49,43.443599701,-80.54467773,20
2015-07-31 07:47:52,43.443599701,-80.54467773,20
2015-07-31 07:47:55,43.443599701,-80.54467773,20
2015-07-31 07:47:58,43.443599701,-80.5446701,20
2015-07-31 07:48:01,43.443599701,-80.5446701,20
2015-07-31 07:48:04,43.443599701,-80.5446701,20
2015-07-31 07:48:07,43.443599701,-80.5446701,20
2015-07-31 07:48:10,43.443599701,-80.5446701,20
2015-07-31 07:48:13,43.443599701,-80.5446701,20
2015-07-31 07:48:16,43.443599701,-80.54466248,20
2015-07-31 07:48:20,43.443599701,-80.54466248,20
2015-07-31 07:48:23,43.443599701,-80.54466248,20
2015-07-31 07:48:26,43.443599701,-80.54466248,20
2015-07-31 07:48:29,43.443599701,-80.54466248,20
2015-07-31 07:48:32,43.443599701,-80.54466248,20
2015-07-31 07:48:35,43.443599701,-80.54466248,20
2015-07-31 07:48:38,43.443599701,-80.54466248,20
2015-07-31 07:48:41,43.443599701,-80.54466248,20
2015-07-31 07:48:44,43.443599701,-80.54466248,20
2015-07-31 07:48:47,43.443599701,-80.54466248,20
2015-07-31 07:48:50,43.443599701,-80.54466248,20
2015-07-31 07:48:53,43.443595886,-80.54466248,20
2015-07-31 07:48:56,43.443595886,-80.54466248,20
2015-07-31 07:48:59,43.443595886,-80.54466248,20
2015-07-31 07:49:02,43.443595886,-80.54466248,20
2015-07-31 07:49:05,43.443595886,-80.54466248,20
2015-07-31 07:49:08,43.443595886,-80.54466248,20
2015-07-31 07:49:12,43.443599701,-80.54465485,20
2015-07-31 07:49:15,43.443599701,-80.54465485,20
2015-07-31 07:49:18,43.443599701,-80.54465485,20
2015-07-31 07:49:21,43.443599701,-80.54465485,20
2015-07-31 07:49:24,43.443599701,-80.54465485,20
2015-07-31 07:49:27,43.443599701,-80.54465485,20
2015-07-31 07:49:30,43.443599701,-80.54465485,20
2015-07-31 07:49:33,43.443599701,-80.54465485,20
2015-07-31 07:49:36,43.443599701,-80.54465485,20
2015-07-31 07:49:39,43.443599701,-80.54465485,20
2015-07-31 07:49:42,43.443599701,-80.54465485,20
2015-07-31 07:49:45,43.443599701,-80.54465485,20
2015-07-31 07:49:48,43.443599701,-80.54465485,20
2015-07-31 07:49:51,43.443599701,-80.54465485,20
2015-07-31 07:49:54,43.443599701,-80.54465485,20
2015-07-31 07:49:57,43.443599701,-80.54465485,20
2015-07-31 07:50:01,43.443603516,-80.54465485,20
2015-07-31 07:50:04,43.443603516,-80.54465485,20
2015-07-31 07:50:07,43.443603516,-80.54465485,20
2015-07-31 07:50:10,43.443603516,-80.54465485,20
2015-07-31 07:50:13,43.443603516,-80.54466248,20
2015-07-31 07:50:16,43.443603516,-80.54466248,20
2015-07-31 07:50:19,43.443599701,-80.54465485,20
2015-07-31 07:50:22,43.443599701,-80.54465485,20
2015-07-31 07:50:25,43.443599701,-80.54465485,20
2015-07-31 07:50:28,43.443599701,-80.54465485,20
2015-07-31 07:50:31,43.443592072,-80.54466248,20
2015-07-31 07:50:34,43.443592072,-80.54466248,20
2015-07-31 07:50:37,43.443592072,-80.54466248,20
2015-07-31 07:50:40,43.443592072,-80.54466248,20
2015-07-31 07:50:43,43.443595886,-80.54466248,20
2015-07-31 07:50:46,43.443595886,-80.54466248,20
2015-07-31 07:50:50,43.443595886,-80.54466248,20
2015-07-31 07:50:53,43.443595886,-80.54466248,20
2015-07-31 07:50:56,43.443595886,-80.54466248,20
2015-07-31 07:50:59,43.443595886,-80.54466248,20
2015-07-31 07:51:02,43.443599701,-80.54466248,20
2015-07-31 07:51:05,43.443599701,-80.54466248,20
2015-07-31 07:51:08,43.443599701,-80.54466248,20
2015-07-31 07:51:11,43.443599701,-80.54466248,20
2015-07-31 07:51:14,43.443599701,-80.5446701,20
2015-07-31 07:51:17,43.443599701,-80.5446701,20
2015-07-31 07:51:20,43.443603516,-80.5446701,20
2015-07-31 07:51:23,43.443603516,-80.5446701,20
2015-07-31 07:51:26,43.443599701,-80.5446701,20
2015-07-31 07:51:29,43.443599701,-80.5446701,20
2015-07-31 07:51:32,43.443599701,-80.5446701,20
2015-07-31 07:51:35,43.443599701,-80.5446701,20
2015-07-31 07:51:39,43.443599701,-80.5446701,20
2015-07-31 07:51:42,43.443599701,-80.5446701,20
2015-07-31 07:51:45,43.443599701,-80.5446701,20
2015-07-31 07:51:48,43.443599701,-80.5446701,20
2015-07-31 07:51:51,43.443599701,-80.5446701,20
2015-07-31 07:51:54,43.443599701,-80.5446701,20
2015-07-31 07:51:57,43.443599701,-80.5446701,20
2015-07-31 07:52:00,43.443599701,-80.5446701,20
2015-07-31 07:52:03,43.443599701,-80.5446701,20
2015-07-31 07:52:06,43.443599701,-80.5446701,20
2015-07-31 07:52:09,43.443599701,-80.5446701,20
2015-07-31 07:52:12,43.443599701,-80.5446701,20
2015-07-31 07:52:15,43.443595886,-80.54467773,20
2015-07-31 07:52:18,43.443595886,-80.54467773,20
2015-07-31 07:52:21,43.443595886,-80.54467773,20
2015-07-31 07:52:24,43.443595886,-80.54467773,20
2015-07-31 07:52:27,43.443595886,-80.54467773,20
2015-07-31 07:52:31,43.443595886,-80.54467773,20
2015-07-31 07:52:34,43.443595886,-80.54467773,20
2015-07-31 07:52:37,43.443595886,-80.54467773,20
2015-07-31 07:52:40,43.443595886,-80.54468536,20
2015-07-31 07:52:43,43.443595886,-80.54468536,20
2015-07-31 07:52:46,43.443595886,-80.54468536,20
2015-07-31 07:52:49,43.443595886,-80.54468536,20
2015-07-31 07:52:52,43.443595886,-80.54468536,20
2015-07-31 07:52:55,43.443595886,-80.54468536,20
2015-07-31 07:52:58,43.443595886,-80.54468536,20
2015-07-31 07:53:01,43.443595886,-80.54468536,20
2015-07-31 07:53:04,43.443595886,-80.54468536,20
2015-07-31 07:53:07,43.443595886,-80.54468536,20
2015-07-31 07:53:10,43.443595886,-80.54468536,20
2015-07-31 07:53:13,43.443595886,-80.54468536,20
2015-07-31 07:53:16,43.443595886,-80.54469299,20
2015-07-31 07:53:20,43.443595886,-80.54469299,20
2015-07-31 07:53:23,43.443595886,-80.54469299,20
2015-07-31 07:53:26,43.443595886,-80.54469299,20
2015-07-31 07:53:29,43.443595886,-80.54469299,20
2015-07-31 07:53:32,43.443595886,-80.54469299,20
2015-07-31 07:53:35,43.443595886,-80.54469299,20
2015-07-31 07:53:38,43.443595886,-80.54469299,20
2015-07-31 07:53:41,43.443595886,-80.54469299,20
2015-07-31 07:53:44,43.443595886,-80.54469299,20
2015-07-31 07:53:47,43.443595886,-80.54469299,20
2015-07-31 07:53:50,43.443595886,-80.54469299,20
2015-07-31 07:53:53,43.443599701,-80.54470062,20
2015-07-31 07:53:56,43.443599701,-80.54470062,20
2015-07-31 07:53:59,43.443599701,-80.54470062,20
2015-07-31 07:54:02,43.443599701,-80.54470062,20
2015-07-31 07:54:05,43.443599701,-80.54470062,20
2015-07-31 07:54:09,43.443599701,-80.54470062,20
2015-07-31 07:54:12,43.443599701,-80.54470062,20
2015-07-31 07:54:15,43.443599701,-80.54470062,20
2015-07-31 07:54:18,43.443599701,-80.54470062,20
2015-07-31 07:54:21,43.443599701,-80.54470062,20
2015-07-31 07:54:24,43.443599701,-80.54470062,20
2015-07-31 07:54:27,43.443599701,-80.54470062,20
2015-07-31 07:54:30,43.443599701,-80.54469299,20
2015-07-31 07:54:33,43.443599701,-80.54469299,20
2015-07-31 07:54:36,43.443599701,-80.54469299,20
2015-07-31 07:54:39,43.443599701,-80.54469299,20
2015-07-31 07:54:42,43.443599701,-80.54469299,20
2015-07-31 07:54:45,43.443599701,-80.54469299,20
2015-07-31 07:54:48,43.443599701,-80.54469299,20
